File name,Date,Sample ID,Replicate number,Mouse ID,Sex,Age,Genotype,Stress-relaxation 60s,Rate of change of stress 60s,S60 clamped,Hysteresis strain energy per unit volume,Hysteresis %,Average diameter (um),C.s.a (um squared),C.s.a (mm squared),Sample length (mm),Failure force (N) - corrected,Failure stress (MPa) - corrected,Failure strain (%) - corrected,Failure extension (mm) - corrected,Max modulus (sliding window),Stress at max modulus (sliding window),Strain at max modulus (sliding window),Time at max modulus (s),Force at max modulus (N),Displacement at max modulus (mm),Max modulus fit R2,Max modulus fit intercept (MPa),Max modulus fit n points,SNR preconditioning,SNR hold,SNR failure,SNR preconditioning pass,SNR hold pass,SNR failure pass,Residual preconditioning,Residual hold,Residual failure,Residual preconditioning pass,Residual hold pass,Residual failure pass,Range preconditioning,Range hold,Range failure,Range preconditioning pass,Range hold pass,Range failure pass,Preconditioning pass,Hold pass,Failure pass,Force-Time plot,Force-Extension plot
210523 MRC Sample E4Data.csv,23.05.2021,E,4,102.3,F,18wks,oim Hom,100,0.005068910867,True,-0.001480298422,-4.017710357,70.636,3918.700544,0.003918701,14.001,0.019,4.848545475,5.728162274,0.802,1.224505861e-13,1.27593302,0.000571387758,782.01,-0.033,0.008,,1.27593302,32,0.5217435579,0.9540364383,3.482298783,False,False,True,0.2235874167,0.2186631485,0.1873382593,False,False,False,0.019,0.019,0.019,True,True,True,False,False,False,results/plots/210523_Sample_E4_force_time.png,results/plots/210523_Sample_E4_force_extension.png
210523 MRC Sample E5Data.csv,23.05.2021,E,5,102.3,F,18wks,oim Hom,100,-0.00898156535,False,0.02270550352,33.69388185,62.38333333,3056.518542,0.003056519,14,0.019,6.216221787,3.971428571,0.556,7.949120809e-14,1.635847839,0.03942857143,788.93,-0.033,0.552,,1.635847839,19,3.122767477,1.830401106,5.805651424,True,False,True,0.04375480442,0.09555906428,0.2281761425,True,False,False,0.024,0.009,0.019,True,False,True,True,False,False,results/plots/210523_Sample_E5_force_time.png,results/plots/210523_Sample_E5_force_extension.png
210523 MRC Sample E6Data.csv,23.05.2021,E,6,102.3,F,18wks,oim Hom,83.97996903,-0.003799836957,False,0.001195597739,3.316718168,88.00966667,6083.459675,0.00608346,14.001,0.019,3.12322264,0.1714163274,0.024,-1.632283425e-13,0.8219006947,0,781.55,-0.033,0,0.7333333333,0.8219006947,15,0.7633645489,0.5363588554,1.635817366,False,False,False,0.1923559118,0.2856904741,0.3002684506,False,False,False,0.029,0.019,0.019,True,True,True,False,False,False,results/plots/210523_Sample_E6_force_time.png,results/plots/210523_Sample_E6_force_extension.png
210523 MRC Sample E8Data.csv,23.05.2021,E,8,102.3,F,18wks,oim Hom,100,-0.002128476699,True,-0.00216592172,-1.699452069,60.86,2909.067359,0.002909067,14,0.009,3.093775427,37.31428571,5.224,,,,,,,,,0,1.563643315,1.009244173,2.040308314,False,False,False,0.04822468219,0.05603181343,0.06472044791,True,True,True,0.024,0.02,0.014,True,True,True,True,True,False,results/plots/210523_Sample_E8_force_time.png,results/plots/210523_Sample_E8_force_extension.png
210524 MRC Sample A1Data.csv,24.05.2021,A,1,87.2,F,18wks,oim Wt,6.518284677,-0.01563259562,False,0.2121658811,59.64888033,117.913,10919.76418,0.010919764,14.001,0.384,35.16559515,26.16955932,3.664,794.525339,17.58279758,0.02714091851,786.79,0.725,0.38,0.9312742078,-4.447905884,180,3.129764058,23.07227839,60.09896928,True,True,True,0.02978870227,0.02579358308,0.02328824036,True,True,True,0.182,0.182,0.394,True,True,True,True,True,True,results/plots/210524_Sample_A1_force_time.png,results/plots/210524_Sample_A1_force_extension.png
210524 MRC Sample A10Data.csv,24.05.2021,A,10,87.2,F,18wks,oim Wt,17.19458198,-0.03744165546,False,0.07440709617,37.43085624,131.2426667,13528.19871,0.013528199,14.001,0.555,41.02541661,8.606528105,1.205,691.2964117,18.55383706,0.03228340833,787.7,0.286,0.452,0.9509993073,-3.842148531,180,53.95278168,28.75522419,81.78475543,True,True,True,0.02020891207,0.02900883741,0.02152819909,True,True,True,0.207,0.197,0.57,True,True,True,True,True,True,results/plots/210524_Sample_A10_force_time.png,results/plots/210524_Sample_A10_force_extension.png
210524 MRC Sample A2Data.csv,24.05.2021,A,2,87.2,F,18wks,oim Wt,18.2027971,-0.04450722458,False,0.07274050522,35.1839113,89.93166667,6352.068394,0.006352068,14,0.236,37.15325466,7.207142857,1.009,809.6984671,13.22403979,0.0225,785.95,0.104,0.315,0.9021306815,-3.92971455,181,72.94655392,68.33836307,160.6076372,True,True,True,0.02229590002,0.02085818008,0.01494927421,True,True,True,0.122,0.118,0.241,True,True,True,True,True,True,results/plots/210524_Sample_A2_force_time.png,results/plots/210524_Sample_A2_force_extension.png
210524 MRC Sample A3Data.csv,24.05.2021,A,3,87.2,F,18wks,oim Wt,78.44552924,-0.06050281927,False,0.1165467393,69.78929396,101.4886667,8089.561396,0.008089561,14.001,0.069,8.529511058,5.121062781,0.717,499.0134041,4.32656358,0.02699807157,786.76,0.055,0.378,0.652051083,-9.256877328,96,9.584781802,17.22355441,16.41375372,True,True,True,0.04989498977,0.127302849,0.0701851904,True,False,True,0.079,0.04,0.069,True,True,True,True,False,True,results/plots/210524_Sample_A3_force_time.png,results/plots/210524_Sample_A3_force_extension.png
210524 MRC Sample A4Data.csv,24.05.2021,A,4,87.2,F,18wks,oim Wt,15.39794228,-0.02849311452,False,0.09821060117,38.26333305,147.9,17180.12144,0.017180121,14,0.466,27.12437241,7.564285714,1.059,567.4301817,4.249096965,0.008214285714,783.38,0.133,0.115,0.96235307,-0.6475544829,171,19.51284384,50.47925966,106.1736495,True,True,True,0.01823650211,0.0193849812,0.007700065682,True,True,True,0.24,0.211,0.511,True,True,True,True,True,True,results/plots/210524_Sample_A4_force_time.png,results/plots/210524_Sample_A4_force_extension.png
210524 MRC Sample A5Data.csv,24.05.2021,A,5,87.2,F,18wks,oim Wt,51.47049765,-0.01754828968,False,0.009288724808,30.03392074,114.88,10365.22503,0.010365225,14.001,0.201,19.39176429,10.21355617,1.43,452.6972528,11.38421983,0.06463824013,793.52,0.153,0.905,0.5284095617,-16.89428697,36,5.094426863,3.697977512,34.96904941,True,True,True,0.1361814088,0.1414382097,0.02457032396,False,False,True,0.04,0.04,0.216,True,True,True,False,False,True,results/plots/210524_Sample_A5_force_time.png,results/plots/210524_Sample_A5_force_extension.png
210524 MRC Sample A6Data.csv,24.05.2021,A,6,87.2,F,18wks,oim Wt,2.321984676,-0.004963459807,False,0.114742224,35.33264529,100.463,7926.877869,0.007926878,14.001,0.162,20.43679744,5.33533319,0.747,770.6610115,11.73223557,0.02178415827,785.82,0.133,0.305,0.7242008994,-5.49176523,110,21.08501583,16.58813611,31.99461776,True,True,True,0.0360243643,0.03418204475,0.03735731429,True,True,True,0.153,0.123,0.182,True,True,True,True,True,True,results/plots/210524_Sample_A6_force_time.png,results/plots/210524_Sample_A6_force_extension.png
210524 MRC Sample A7Data.csv,24.05.2021,A,7,87.2,F,18wks,oim Wt,25.48380545,-0.02989203252,False,0.03836129021,35.85734349,135.8666667,14498.25463,0.014498255,14,0.305,21.03701445,8.314285714,1.164,464.3216571,7.449172331,0.02492857143,786.38,0.133,0.349,0.9058152643,-4.214470101,181,14.2256391,18.48705613,55.36087281,True,True,True,0.04026267367,0.04468710361,0.0183752737,True,True,True,0.118,0.113,0.31,True,True,True,True,True,True,results/plots/210524_Sample_A7_force_time.png,results/plots/210524_Sample_A7_force_extension.png
210524 MRC Sample A8Data.csv,24.05.2021,A,8,87.2,F,18wks,oim Wt,8.798999923,-0.02050802301,False,0.02012814475,10.79883552,111.1873333,9709.581467,0.009709581,14.001,0.476,49.02374263,9.249339333,1.295,871.6449746,7.003391804,0.01649882151,784.89,0.123,0.231,0.9515844665,-7.112704666,180,27.65266837,29.98911204,99.21542857,True,True,True,0.02484383513,0.02984857718,0.01106455983,True,True,True,0.177,0.157,0.496,True,True,True,True,True,True,results/plots/210524_Sample_A8_force_time.png,results/plots/210524_Sample_A8_force_extension.png
210524 MRC Sample A9Data.csv,24.05.2021,A,9,87.2,F,18wks,oim Wt,12.17781448,-0.02672189756,False,0.09849278257,37.65501054,105.1353333,8681.350146,0.00868135,14,0.27,31.10115362,9.114285714,1.276,611.6579729,8.408830424,0.01842857143,785.22,0.138,0.258,0.8670669372,-2.094022586,181,23.86593996,38.64360074,72.73469383,True,True,True,0.03050582653,0.04014197184,0.02014885996,True,True,True,0.137,0.117,0.29,True,True,True,True,True,True,results/plots/210524_Sample_A9_force_time.png,results/plots/210524_Sample_A9_force_extension.png
210524 MRC Sample B1Data.csv,24.05.2021,B,1,87.4,F,18wks,oim Wt,19.88357166,-0.05871206702,False,0.1063229173,34.26994144,98.76566667,7661.289624,0.00766129,14.001,0.339,44.24842292,9.120777087,1.277,917.773673,12.79157949,0.01907006642,785.33,0.128,0.267,0.9252815765,-4.674269973,181,23.64640867,20.04741815,47.49413901,True,True,True,0.03484265704,0.03128204907,0.01657764417,True,True,True,0.157,0.153,0.349,True,True,True,True,True,True,results/plots/210524_Sample_B1_force_time.png,results/plots/210524_Sample_B1_force_extension.png
210524 MRC Sample B10Data.csv,24.05.2021,B,10,87.4,F,18wks,oim Wt,19.47025644,-0.03790096803,False,0.04604989292,39.62961179,125.1313333,12297.64708,0.012297647,14,0.536,43.58557373,9.407142857,1.317,1039.490767,17.97091753,0.03364285714,787.94,0.241,0.471,0.9680120392,-16.35403583,180,17.86777731,40.13057875,362.9578622,True,True,True,0.02146745797,0.02476947342,0.0109531882,True,True,True,0.157,0.153,0.536,True,True,True,True,True,True,results/plots/210524_Sample_B10_force_time.png,results/plots/210524_Sample_B10_force_extension.png
210524 MRC Sample B2Data.csv,24.05.2021,B,2,87.4,F,18wks,oim Wt,28.18322479,-0.02301466383,False,0.07096005955,43.55306397,102.3386667,8225.634167,0.008225634,14.001,0.073,8.874695859,2.914077566,0.408,465.6073115,1.701996466,0.01949860724,785.41,0.074,0.273,0.7241620586,-6.650927465,143,43.4266281,21.67200088,29.03432609,True,True,True,0.02955713505,0.06569816112,0.03484969456,True,True,True,0.093,0.054,0.098,True,True,True,True,True,True,results/plots/210524_Sample_B2_force_time.png,results/plots/210524_Sample_B2_force_extension.png
210524 MRC Sample B3Data.csv,24.05.2021,B,3,87.4,F,18wks,oim Wt,8.420393007,-0.0115508462,False,0.07510994406,31.40665425,105.1483333,8683.49718,0.008683497,14.001,0.275,31.66926873,8.892221984,1.245,825.6816127,8.406751335,0.02485536747,786.37,0.133,0.348,0.9432973564,-12.44693857,181,37.03444882,23.60971845,116.4791617,True,True,True,0.02806959171,0.04035375298,0.0203061379,True,True,True,0.153,0.103,0.295,True,True,True,True,True,True,results/plots/210524_Sample_B3_force_time.png,results/plots/210524_Sample_B3_force_extension.png
210524 MRC Sample B4Data.csv,24.05.2021,B,4,87.4,F,18wks,oim Wt,12.27046262,-0.02378226283,False,0.07990177342,33.5901208,108.6943333,9279.053687,0.009279054,14,0.29,31.25318594,7.492857143,1.049,784.5892049,10.02257342,0.02357142857,786.13,0.133,0.33,0.9278122516,-8.312821697,180,16.59709065,15.6684341,50.63453216,True,True,True,0.03550716124,0.04240065134,0.02002882333,True,True,True,0.153,0.118,0.31,True,True,True,True,True,True,results/plots/210524_Sample_B4_force_time.png,results/plots/210524_Sample_B4_force_extension.png
210524 MRC Sample B5Data.csv,24.05.2021,B,5,87.4,F,18wks,oim Wt,-1.463455605,0.001101201583,False,0.02770445172,28.9513946,100.126,7873.786137,0.007873786,14,0.261,33.14796719,9.178571429,1.285,712.8843678,11.93834834,0.03314285714,787.86,0.114,0.464,0.9079153105,-11.86496781,179,8.816771455,5.439722882,33.81778691,True,True,True,0.07248695898,0.08385439368,0.02052556904,True,False,True,0.079,0.059,0.261,True,True,True,True,False,True,results/plots/210524_Sample_B5_force_time.png,results/plots/210524_Sample_B5_force_extension.png
210524 MRC Sample B6Data.csv,24.05.2021,B,6,87.4,F,18wks,oim Wt,23.10555734,-0.04322081156,False,0.1102712533,46.45472443,136.7646667,14690.53811,0.014690538,14,0.589,40.09383455,10.46428571,1.465,770.7074562,15.04369683,0.0305,787.39,0.281,0.427,0.9577258298,-8.293810917,180,14.67250887,114.6077231,406.0157704,True,True,True,0.01485112887,0.02041594901,0.0175072623,True,True,True,0.211,0.186,0.599,True,True,True,True,True,True,results/plots/210524_Sample_B6_force_time.png,results/plots/210524_Sample_B6_force_extension.png
210524 MRC Sample B7Data.csv,24.05.2021,B,7,87.4,F,18wks,oim Wt,6.901978082,-0.009648394932,False,0.05823228259,35.41394903,124.78,12228.68742,0.012228687,14,0.236,19.29888303,5.85,0.819,544.4687785,9.240566874,0.02521428571,786.43,0.133,0.353,0.9196993104,-4.83215159,155,33.00236338,15.54025239,28.41548961,True,True,True,0.03515191161,0.04897579778,0.02086836289,True,True,True,0.153,0.113,0.236,True,True,True,True,True,True,results/plots/210524_Sample_B7_force_time.png,results/plots/210524_Sample_B7_force_extension.png
210524 MRC Sample B8Data.csv,24.05.2021,B,8,87.4,F,18wks,oim Wt,10.15733782,-0.01340284255,False,0.06639589089,41.66807828,138.8823333,15148.99736,0.015148997,14.001,0.471,31.09116729,8.520819941,1.193,658.7907307,12.27804059,0.03342618384,787.91,0.246,0.468,0.9390574489,-10.34555878,181,87.37389402,35.35867391,138.0310981,True,True,True,0.02127158829,0.03117308655,0.01063918915,True,True,True,0.162,0.137,0.486,True,True,True,True,True,True,results/plots/210524_Sample_B8_force_time.png,results/plots/210524_Sample_B8_force_extension.png
210524 MRC Sample B9Data.csv,24.05.2021,B,9,87.4,F,18wks,oim Wt,1.194673729,-0.001312404615,False,0.05763502246,42.81795427,119.8283333,11277.39829,0.011277398,14,0.27,23.94169293,7.021428571,0.983,637.5392414,10.02004186,0.02814285714,786.96,0.133,0.394,0.9142385713,-7.988152166,179,11.69325519,11.98472157,44.53653707,True,True,True,0.04728402733,0.05322575411,0.01942543599,True,True,True,0.113,0.084,0.27,True,True,True,True,True,True,results/plots/210524_Sample_B9_force_time.png,results/plots/210524_Sample_B9_force_extension.png
210524 MRC Sample C1Data.csv,24.05.2021,C,1,77.4,F,18wks,oim Het,16.26439371,-0.009545876476,False,0.02998231537,49.51597834,123.2706667,11934.64131,0.011934641,14.001,0.595,49.85487205,14.94893222,2.093,606.979105,8.295180391,0.03571173488,788.32,0.119,0.5,0.9277125509,-12.64915923,181,11.89709449,6.822273401,409.1221876,True,True,True,0.05431055748,0.06142388889,0.005631605892,True,True,True,0.064,0.059,0.595,True,True,True,True,True,True,results/plots/210524_Sample_C1_force_time.png,results/plots/210524_Sample_C1_force_extension.png
210524 MRC Sample C10Data.csv,24.05.2021,C,10,77.4,F,18wks,oim Het,4.555698202,-0.005132103258,False,0.07821510535,44.85650049,78.98066667,4899.271102,0.004899271,14,0.192,39.18950391,9.892857143,1.385,767.9603397,10.00148798,0.03578571429,788.33,0.074,0.501,0.7261272886,-16.86301822,180,8.00853796,6.021873907,28.40048732,True,True,True,0.07527862989,0.1202375121,0.02594488943,True,False,True,0.074,0.04,0.197,True,True,True,True,False,True,results/plots/210524_Sample_C10_force_time.png,results/plots/210524_Sample_C10_force_extension.png
210524 MRC Sample C2Data.csv,24.05.2021,C,2,77.4,F,18wks,oim Het,88.57475161,-0.06160299662,False,0.04478709601,49.62944645,95.211,7119.740004,0.00711974,14.001,0.157,22.05136704,8.385115349,1.174,509.7477648,4.915909851,0.02506963788,786.41,0.055,0.351,0.6955207639,-9.162315902,154,8.518983106,4.726928178,25.55289353,True,True,True,0.083727658,0.139145393,0.0300543345,False,False,True,0.059,0.04,0.157,True,True,True,False,False,True,results/plots/210524_Sample_C2_force_time.png,results/plots/210524_Sample_C2_force_extension.png
210524 MRC Sample C3Data.csv,24.05.2021,C,3,77.4,F,18wks,oim Het,15.61538469,-0.01905300236,False,0.06516448609,41.82732197,82.61266667,5360.226772,0.005360227,14.001,0.231,43.09518981,9.377901578,1.313,784.7795944,20.14840043,0.04378258696,789.76,0.133,0.613,0.8394774173,-16.82715827,180,5.97348467,6.767132655,31.95201403,True,True,True,0.09620786861,0.08356001426,0.02110109532,False,False,True,0.059,0.059,0.236,True,True,True,False,False,True,results/plots/210524_Sample_C3_force_time.png,results/plots/210524_Sample_C3_force_extension.png
210524 MRC Sample C5Data.csv,24.05.2021,C,5,77.4,F,18wks,oim Het,19.14685872,-0.01347730567,False,0.1037933364,62.83955884,97.72166667,7500.178718,0.007500179,14,0.197,26.26603978,9.735714286,1.363,535.0627928,11.1997327,0.05171428571,791.2,0.104,0.724,0.776102375,-15.35245809,179,5.301852296,4.775334789,28.83307022,True,True,True,0.07353791856,0.1341946304,0.02484784368,True,False,True,0.079,0.04,0.197,True,True,True,True,False,True,results/plots/210524_Sample_C5_force_time.png,results/plots/210524_Sample_C5_force_extension.png
210524 MRC Sample C6Data.csv,24.05.2021,C,6,77.4,F,18wks,oim Het,1.555510646,-0.0007684866964,False,0.06088096281,23.43713623,68.61133333,3697.273683,0.003697274,14,0.079,21.3670937,6.035714286,0.845,1056.235511,9.466433919,0.03635714286,788.44,0.05,0.509,0.6784142393,-31.28398049,136,1.622437122,2.229397523,16.50318906,False,False,True,0.1008679682,0.08669569506,0.05148060744,False,False,True,0.054,0.039,0.098,True,True,True,False,False,True,results/plots/210524_Sample_C6_force_time.png,results/plots/210524_Sample_C6_force_extension.png
210524 MRC Sample C8Data.csv,24.05.2021,C,8,77.4,F,18wks,oim Het,19.72358797,-0.01831793528,False,0.1085061736,43.95632771,93.30033333,6836.85347,0.006836853,14,0.133,19.45339471,6.028571429,0.844,666.3230689,10.8236933,0.04535714286,790.05,0.114,0.635,0.7247470479,-18.67645813,55,15.47346562,5.436477574,22.00919214,True,True,True,0.04651381295,0.07961614276,0.03325960151,True,True,True,0.118,0.059,0.153,True,True,True,True,True,True,results/plots/210524_Sample_C8_force_time.png,results/plots/210524_Sample_C8_force_extension.png
210524 MRC Sample C9Data.csv,24.05.2021,C,9,77.4,F,18wks,oim Het,5.336904951,-0.002608525704,False,0.03426997105,58.86016461,111.7113333,9801.315109,0.009801315,14,0.098,9.998658343,6.371428571,0.892,388.1178573,3.468922282,0.0275,786.84,0.069,0.385,0.7522584187,-7.732941954,164,5.052081628,3.944693875,14.59489812,True,True,True,0.1084337758,0.1234124792,0.05470491121,False,False,True,0.054,0.04,0.113,True,True,True,False,False,True,results/plots/210524_Sample_C9_force_time.png,results/plots/210524_Sample_C9_force_extension.png
210524 MRC Sample D1Data.csv,24.05.2021,D,1,85.2,F,18wks,oim Het,59.60061037,-0.07148465035,False,0.1361459049,34.47347206,76.25133333,4566.513708,0.004566514,14.001,0.094,20.58462976,4.878222984,0.683,824.4167097,5.474635575,0.001571316335,782.19,0.045,0.022,0.7450920487,3.092647707,154,7.838419188,5.643015674,9.438584264,True,True,True,0.0485640953,0.06036239225,0.0429483213,True,True,True,0.094,0.079,0.094,True,True,True,True,True,True,results/plots/210524_Sample_D1_force_time.png,results/plots/210524_Sample_D1_force_extension.png
210524 MRC Sample D10Data.csv,24.05.2021,D,10,85.2,F,18wks,oim Het,8.962847364,-0.0243364932,False,0.06802774425,20.37767586,94.75466667,7051.655671,0.007051656,14.001,0.393,55.73158986,9.79930005,1.372,952.5551448,10.35217827,0.01828440826,785.19,0.133,0.256,0.9087882149,-6.850378198,180,20.42284774,79.6131254,162.8501444,True,True,True,0.02375503402,0.03019766129,0.01463016473,True,True,True,0.157,0.157,0.428,True,True,True,True,True,True,results/plots/210524_Sample_D10_force_time.png,results/plots/210524_Sample_D10_force_extension.png
210524 MRC Sample D2Data.csv,24.05.2021,D,2,85.2,F,18wks,oim Het,18.52969739,-0.03551555486,False,0.0943587834,36.8752682,67.77833333,3608.042562,0.003608043,14,0.157,43.51389382,7.907142857,1.107,1042.614789,6.928963984,0.01785714286,785.12,0.045,0.25,0.812674915,-11.60649245,143,6.775385754,6.579421074,27.99765439,True,True,True,0.0680433019,0.0790741039,0.03006321251,True,True,True,0.079,0.059,0.157,True,True,True,True,True,True,results/plots/210524_Sample_D2_force_time.png,results/plots/210524_Sample_D2_force_extension.png
210524 MRC Sample D3Data.csv,24.05.2021,D,3,85.2,F,18wks,oim Het,9.526879519,-0.02370627256,False,0.05658654801,19.82223136,105.3686667,8719.92703,0.008719927,14,0.501,57.45460943,9.45,1.323,927.2336776,28.09656549,0.04157142857,789.39,0.295,0.582,0.9383344843,-10.02541152,179,22.48367338,17.93232578,120.1702344,True,True,True,0.02697010958,0.02914696053,0.0345106647,True,True,True,0.177,0.172,0.531,True,True,True,True,True,True,results/plots/210524_Sample_D3_force_time.png,results/plots/210524_Sample_D3_force_extension.png
